"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
748019;2026-01-26;"segunda-feira";"04:45:00";"SP";116;281;"EMBU DAS ARTES";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-23,65389079;-46,84843912;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
748020;2026-01-25;"domingo";"12:40:00";"RJ";116;238;"PIRAI";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-22,61987977;-43,92687798;"SPRF-RJ";"DEL07-RJ";"UOP01-DEL07-RJ"
748022;2026-01-25;"domingo";"19:00:00";"RJ";101;95;"CAMPOS DOS GOYTACAZES";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Ignorado";"Dupla";"Reta";"Não";2;1;0;0;0;1;0;2;-21,869922;-41,552745;"SPRF-RJ";"DEL08-RJ";"UOP02-DEL08-RJ"
748023;2026-01-26;"segunda-feira";"05:00:00";"SC";101;30;"JOINVILLE";"Ingestão de álcool pelo condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Não";1;0;1;0;0;0;1;1;-26,22927835;-48,91660452;"SPRF-SC";"DEL03-SC";"UOP01-DEL03-SC"
748024;2026-01-25;"domingo";"19:30:00";"SC";101;109,9;"PENHA";"Condutor deixou de manter distância do veículo da frente";"Tombamento";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;1;0;0;2;1;-26,83509992;-48,70651245;"SPRF-SC";"DEL03-SC";"UOP02-DEL03-SC"
748025;2026-01-25;"domingo";"10:00:00";"MA";10;241,5;"IMPERATRIZ";"Acessar a via sem observar a presença dos outros veículos";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Não";3;1;0;0;2;0;0;2;-5,614128;-47,41684;"SPRF-MA";"DEL04-MA";"UOP01-DEL04-MA"
748026;2026-01-26;"segunda-feira";"05:00:00";"BA";101;705;"EUNAPOLIS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";4;0;0;2;2;0;2;2;-16,291291;-39,586735;"SPRF-BA";"DEL09-BA";"UOP01-DEL09-BA"
748027;2026-01-25;"domingo";"15:10:00";"GO";60;236,1;"INDIARA";"Acumulo de água sobre o pavimento";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Aclive;Reta";"Não";2;0;2;0;0;0;2;1;-17,090286;-49,855346;"SPRF-GO";"DEL01-GO";"UOP02-DEL01-GO"
748029;2026-01-25;"domingo";"11:45:00";"TO";153;648;"DUERE";"Acessar a via sem observar a presença dos outros veículos";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-11,5161;-49,0121;"SPRF-TO";"DEL01-TO";"UOP02-DEL01-TO"
748030;2026-01-25;"domingo";"06:30:00";"SC";282;368,8;"ERVAL VELHO";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;1;0;0;0;1;1;-27,284264;-51,433896;"SPRF-SC";"DEL07-SC";"UOP05-DEL07-SC"
748031;2026-01-25;"domingo";"07:00:00";"MG";381;776;"CAMPANHA";"Chuva";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;1;-21,795633;-45,453604;"SPRF-MG";"DEL16-MG";"UOP02-DEL16-MG"
748033;2026-01-25;"domingo";"09:15:00";"MS";163;187,7;"JUTI";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta;Aclive";"Não";2;0;2;0;0;0;2;1;-22,798924;-54,740115;"SPRF-MS";"DEL09-MS";"UOP01-DEL09-MS"
748034;2026-01-25;"domingo";"21:12:00";"TO";153;136;"ARAGUAINA";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-7,153842;-48,203963;"SPRF-TO";"DEL02-TO";"UOP01-DEL02-TO"
748035;2026-01-25;"domingo";"18:40:00";"BA";420;232;"LAJE";"Ausência de reação do condutor";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-13,170592;-39,350608;"SPRF-BA";"DEL01-BA";"UOP02-DEL01-BA"
748036;2026-01-25;"domingo";"19:15:00";"MA";10;245,6;"IMPERATRIZ";"Transitar no Acostamento";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Aclive";"Não";2;0;2;0;0;0;2;2;-5,583745;-47,437212;"SPRF-MA";"DEL04-MA";"UOP01-DEL04-MA"
748037;2026-01-25;"domingo";"19:00:00";"PI";230;309;"FLORIANO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;0;2;0;0;2;-6,77235253;-43,00715089;"SPRF-PI";"DEL03-PI";"UOP01-DEL03-PI"
748038;2026-01-25;"domingo";"18:30:00";"BA";367;23;"PORTO SEGURO";"Acessar a via sem observar a presença dos outros veículos";"Queda de ocupante de veículo";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;0;2;0;0;2;-16,4368055;-39,07817602;"SPRF-BA";"DEL09-BA";"UOP03-DEL09-BA"
748039;2026-01-25;"domingo";"21:10:00";"RS";285;220,4;"CASEIROS";"Ingestão de álcool pelo condutor";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-28,2515792;-51,72533736;"SPRF-RS";"DEL08-RS";"UOP05-DEL08-RS"
748040;2026-01-25;"domingo";"23:30:00";"RS";116;108;"SAO MARCOS";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;1;0;0;0;0;0;1;-28,92473444;-51,10031812;"SPRF-RS";"DEL05-RS";"UOP01-DEL05-RS"
748041;2026-01-25;"domingo";"21:15:00";"MG";381;719,7;"CARMO DA CACHOEIRA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Aclive;Curva";"Não";2;0;1;0;1;0;1;1;-21,422037;-45,212888;"SPRF-MG";"DEL04-MG";"UOP02-DEL04-MG"
748042;2026-01-25;"domingo";"21:00:00";"BA";415;19;"ILHEUS";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;2;-14,79483929;-39,1149135;"SPRF-BA";"DEL05-BA";"UOP01-DEL05-BA"
748043;2026-01-25;"domingo";"19:00:00";"RS";153;105,3;"COXILHA";"Velocidade Incompatível";"Colisão com objeto";"Sem Vítimas";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Curva;Declive";"Não";1;0;0;0;0;1;0;1;-28,10734;-52,39295;"SPRF-RS";"DEL08-RS";"UOP03-DEL08-RS"
748045;2026-01-25;"domingo";"20:40:00";"PA";163;634;"TRAIRAO";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-4,63289035;-55,9526825;"SPRF-PA";"DEL05-PA";"UOP03-DEL05-PA"
748047;2026-01-25;"domingo";"18:50:00";"GO";364;193;"JATAI";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Dupla";"Declive;Reta";"Não";3;0;3;0;0;0;3;1;-17,922407;-51,704927;"SPRF-GO";"DEL05-GO";"UOP01-DEL05-GO"
748048;2026-01-25;"domingo";"21:24:00";"PA";163;618;"TRAIRAO";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;0;1;0;1;-4,72527854;-56,03199005;"SPRF-PA";"DEL05-PA";"UOP03-DEL05-PA"
748049;2026-01-25;"domingo";"20:25:00";"RS";158;218,5;"CRUZ ALTA";"Acessar a via sem observar a presença dos outros veículos";"Colisão traseira";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";4;1;0;0;2;1;0;3;-28,848369;-53,613436;"SPRF-RS";"DEL10-RS";"UOP02-DEL10-RS"
748051;2026-01-25;"domingo";"16:47:00";"SP";116;144;"SAO JOSE DOS CAMPOS";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Aclive";"Sim";2;0;1;1;0;0;2;1;-23,18131569;-45,84373679;"SPRF-SP";"DEL02-SP";"UOP01-DEL02-SP"
748052;2026-01-26;"segunda-feira";"00:30:00";"MG";267;217,7;"BOM JARDIM DE MINAS";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Chuva";"Simples";"Curva;Declive";"Não";5;2;0;1;0;2;1;2;-21,94113481;-44,2168808;"SPRF-MG";"DEL17-MG";"UOP01-DEL17-MG"
748053;2026-01-25;"domingo";"13:10:00";"RO";364;792;"PORTO VELHO";"Chuva";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";2;0;0;0;2;0;0;1;-9,22513234;-64,34452057;"SPRF-RO";"DEL01-RO";"UOP02-DEL01-RO"
748054;2026-01-26;"segunda-feira";"06:12:00";"AL";101;184,6;"JUNQUEIRO";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";6;0;2;4;0;0;6;2;-9,89827;-36,44013;"SPRF-AL";"DEL02-AL";"UOP02-DEL02-AL"
748056;2026-01-26;"segunda-feira";"07:10:00";"RJ";101;308;"SAO GONCALO";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;3;-22,79287859;-43,02315831;"SPRF-RJ";"DEL02-RJ";"UOP02-DEL02-RJ"
748061;2026-01-25;"domingo";"11:00:00";"AL";101;64;"MESSIAS";"Avarias e/ou desgaste excessivo no pneu";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";2;0;2;0;0;0;2;1;-9,29307167;-35,81860542;"SPRF-AL";"DEL01-AL";"UOP02-DEL01-AL"
748062;2026-01-26;"segunda-feira";"07:00:00";"RN";101;75;"SAO GONCALO DO AMARANTE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Não";4;0;2;1;1;0;3;3;-5,7181943;-35,27454313;"SPRF-RN";"DEL02-RN";"UOP01-DEL02-RN"
748063;2026-01-25;"domingo";"22:40:00";"SP";101;48;"UBATUBA";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-23,43788938;-45,08782566;"SPRF-SP";"DEL06-SP";"UOP01-DEL06-SP"
748064;2026-01-25;"domingo";"04:00:00";"MG";116;571;"MANHUACU";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-20,121233;-42,176365;"SPRF-MG";"DEL06-MG";"UOP03-DEL06-MG"
748067;2026-01-25;"domingo";"20:50:00";"RJ";40;117;"DUQUE DE CAXIAS";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Sem Vítimas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Múltipla";"Reta";"Sim";2;0;0;0;2;0;0;2;-22,74693689;-43,28827858;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
748068;2026-01-26;"segunda-feira";"00:15:00";"BA";116;219;"EUCLIDES DA CUNHA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-10,5293323;-39,00180817;"SPRF-BA";"DEL07-BA";"UOP03-DEL07-BA"
748069;2026-01-19;"segunda-feira";"06:40:00";"PR";277;138;"BALSA NOVA";"Chuva";"Tombamento";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Chuva";"Dupla";"Curva;Declive";"Não";1;0;0;1;0;0;1;1;-25,47687319;-49,63942615;"SPRF-PR";"DEL03-PR";"UOP03-DEL03-PR"
748071;2026-01-25;"domingo";"01:30:00";"MG";381;212,5;"BELO ORIENTE";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;1;0;1;2;2;-19,24754477;-42,33821869;"SPRF-MG";"DEL06-MG";"UOP01-DEL06-MG"
748072;2026-01-26;"segunda-feira";"07:20:00";"SC";101;203;"SAO JOSE";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta;Aclive";"Sim";2;0;2;0;0;0;2;1;-27,56530342;-48,61428436;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
748073;2026-01-26;"segunda-feira";"07:00:00";"MG";262;359;"JUATUBA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta;Declive";"Não";5;0;0;2;2;1;2;3;-19,9726026;-44,30991054;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
748074;2026-01-26;"segunda-feira";"07:17:00";"MG";381;744;"TRES CORACOES";"Velocidade Incompatível";"Saída de leito carroçável";"Sem Vítimas";"Amanhecer";"Crescente";"Nublado";"Dupla";"Curva";"Não";1;0;0;0;1;0;0;1;-21,69017875;-45,34923119;"SPRF-MG";"DEL16-MG";"UOP02-DEL16-MG"
748076;2026-01-25;"domingo";"15:40:00";"PE";407;129;"PETROLINA";"Condutor deixou de manter distância do veículo da frente";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Ponte";"Sim";1;0;1;0;0;0;1;1;-9,40034841;-40,50418703;"SPRF-PE";"DEL06-PE";"UOP01-DEL06-PE"
748079;2026-01-25;"domingo";"19:30:00";"PR";476;268;"SAO MATEUS DO SUL";"Acessar a via sem observar a presença dos outros veículos";"Atropelamento de Animal";"Com Vítimas Fatais";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;1;2;0;0;0;2;2;-25,898;-50,323;"SPRF-PR";"DEL02-PR";"UOP03-DEL02-PR"
748080;2026-01-25;"domingo";"11:00:00";"RJ";116;278;"BARRA MANSA";"Chuva";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-22,5531258;-44,17683475;"SPRF-RJ";"DEL07-RJ";"UOP02-DEL07-RJ"
748081;2026-01-26;"segunda-feira";"08:21:00";"PE";101;87,7;"JABOATAO DOS GUARARAPES";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;-8,19571;-34,976585;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
748082;2026-01-26;"segunda-feira";"08:00:00";"PB";230;156;"CAMPINA GRANDE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;2;0;0;1;2;2;-7,263078;-35,921152;"SPRF-PB";"DEL02-PB";"UOP01-DEL02-PB"
748083;2026-01-26;"segunda-feira";"07:40:00";"RJ";101;311;"SAO GONCALO";"Avarias e/ou desgaste excessivo no pneu";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Chuva";"Dupla";"Reta";"Sim";2;0;1;1;0;0;2;1;-22,80087032;-43,05370331;"SPRF-RJ";"DEL02-RJ";"UOP02-DEL02-RJ"
748086;2026-01-26;"segunda-feira";"07:20:00";"MG";381;622,7;"OLIVEIRA";"Chuva";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";1;0;0;0;1;0;0;1;-20,823847;-44,80108;"SPRF-MG";"DEL04-MG";"UOP01-DEL04-MG"
748087;2026-01-26;"segunda-feira";"08:00:00";"PR";476;119,1;"COLOMBO";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";3;0;0;1;2;0;1;3;-25,362158;-49,184537;"SPRF-PR";"DEL01-PR";"UOP01-DEL01-PR"
748088;2026-01-26;"segunda-feira";"08:40:00";"DF";20;9;"BRASILIA";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-15,65367;-47,782737;"SPRF-DF";"DEL02-DF";"UOP01-DEL02-DF"
748089;2026-01-26;"segunda-feira";"07:30:00";"BA";324;566;"SAO SEBASTIAO DO PASSE";"Ausência de reação do condutor";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";5;0;1;0;4;0;1;5;-12,5335054;-38,598401;"SPRF-BA";"DEL01-BA";"UOP01-DEL01-BA"
748091;2026-01-26;"segunda-feira";"08:50:00";"CE";116;20;"EUSEBIO";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;2;-3,92403582;-38,5076135;"SPRF-CE";"DEL01-CE";"UOP02-DEL01-CE"
748092;2026-01-26;"segunda-feira";"08:45:00";"BA";101;878,7;"TEIXEIRA DE FREITAS";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de Vias";"Sim";2;0;1;0;1;0;1;2;-17,55693232;-39,7248888;"SPRF-BA";"DEL09-BA";"UOP02-DEL09-BA"
748093;2026-01-26;"segunda-feira";"08:53:00";"RS";101;86;"OSORIO";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Não";3;0;0;1;1;1;1;3;-29,86955171;-50,25196759;"SPRF-RS";"DEL03-RS";"UOP01-DEL03-RS"
748095;2026-01-26;"segunda-feira";"08:00:00";"RJ";40;124;"RIO DE JANEIRO";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-22,81384598;-43,28853607;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
748097;2026-01-26;"segunda-feira";"08:50:00";"SP";116;187;"SANTA ISABEL";"Acessar a via sem observar a presença dos outros veículos";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;0;1;1;0;1;2;-23,3685033;-46,2345965;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
748098;2026-01-26;"segunda-feira";"09:15:00";"SC";282;18;"PALHOCA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-27,672927;-48,694433;"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
748099;2026-01-26;"segunda-feira";"07:10:00";"PR";277;533;"GUARANIACU";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Não";3;0;2;0;1;0;2;2;-25,094803;-52,960456;"SPRF-PR";"DEL04-PR";"UOP04-DEL04-PR"
748100;2026-01-26;"segunda-feira";"07:00:00";"GO";70;1;"AGUAS LINDAS DE GOIAS";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;2;-15,76223382;-48,23701501;"SPRF-DF";"DEL03-DF";"UOP02-DEL03-DF"
748101;2026-01-21;"quarta-feira";"15:50:00";"SC";282;625;"IRACEMINHA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-26,80021566;-53,35119573;"SPRF-SC";"DEL07-SC";"UOP02-DEL07-SC"
748102;2026-01-26;"segunda-feira";"07:50:00";"DF";70;14;"BRASILIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;2;-15,79925771;-48,18183515;"SPRF-DF";"DEL03-DF";"UOP02-DEL03-DF"
748103;2026-01-26;"segunda-feira";"09:00:00";"PE";428;5,6;"CABROBO";"Animais na Pista";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Declive;Reta";"Não";2;0;0;1;1;0;1;2;-8,525133;-39,272283;"SPRF-PE";"DEL05-PE";"UOP03-DEL05-PE"
748104;2026-01-26;"segunda-feira";"07:40:00";"RJ";493;7;"ITABORAI";"Pedestre cruzava a pista fora da faixa";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-22,7249002;-42,9513083;"SPRF-RJ";"DEL02-RJ";"UOP02-DEL02-RJ"
748105;2026-01-26;"segunda-feira";"09:00:00";"PE";101;80,9;"JABOATAO DOS GUARARAPES";"Ausência de reação do condutor";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;0;0;1;0;1;-8,159;-34,9405;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
748106;2026-01-26;"segunda-feira";"09:30:00";"PB";101;33,6;"MAMANGUAPE";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;1;0;1;1;2;-6,782157;-35,133907;"SPRF-PB";"DEL01-PB";"UOP03-DEL01-PB"
748112;2026-01-25;"domingo";"16:25:00";"RJ";101;492;"ANGRA DOS REIS";"Velocidade Incompatível";"Tombamento";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva;Aclive";"Não";3;1;1;0;1;0;1;2;-22,94574762;-44,33017731;"SPRF-RJ";"DEL03-RJ";"UOP03-DEL03-RJ"
748113;2026-01-15;"quinta-feira";"03:29:00";"MT";163;753;"SORRISO";"Ausência de reação do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;0;1;0;0;1;-12,5428193;-55,7085628;"SPRF-MT";"DEL06-MT";"UOP01-DEL06-MT"
748117;2026-01-26;"segunda-feira";"07:00:00";"MG";116;400;"GOVERNADOR VALADARES";"Condutor Dormindo";"Colisão com objeto";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";4;0;0;4;0;0;4;1;-18,770665;-41,985642;"SPRF-MG";"DEL06-MG";"UOP01-DEL06-MG"
748118;2026-01-21;"quarta-feira";"03:20:00";"PR";153;2,7;"IMBITUVA";"Ausência de reação do condutor";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;2;1;0;0;3;2;-25,205079;-50,597919;"SPRF-PR";"DEL07-PR";"UOP04-DEL07-PR"
748120;2026-01-25;"domingo";"17:00:00";"MA";316;76,5;"MARANHAOZINHO";"Afundamento ou ondulação no pavimento";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;1;0;0;1;0;0;2;-2,22496596;-45,86171151;"SPRF-MA";"DEL02-MA";"UOP02-DEL02-MA"
748121;2026-01-24;"sábado";"19:25:00";"RJ";116;140;"DUQUE DE CAXIAS";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;2;-22,647042;-43,213935;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
748122;2026-01-25;"domingo";"21:55:00";"MG";381;150;"GOVERNADOR VALADARES";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";4;0;3;0;1;0;3;1;-18,875118;-41,992918;"SPRF-MG";"DEL06-MG";"UOP01-DEL06-MG"
748123;2026-01-26;"segunda-feira";"10:35:00";"PE";101;88;"JABOATAO DOS GUARARAPES";"Ausência de reação do condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;0;1;2;0;1;2;-8,20016;-34,9786;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
748124;2026-01-26;"segunda-feira";"10:00:00";"SC";470;54,5;"BLUMENAU";"Transitar no Acostamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta;Rotatória";"Sim";2;0;0;1;1;0;1;2;-26,87405189;-49,11523668;"SPRF-SC";"DEL04-SC";"UOP01-DEL04-SC"
